id,rz,sx,x,cx,reset,measure,u1,u3,u2,measureSuccess,xSuccess,idSuccess,u1Success,resetSuccess,u3Success,u2Success,rzSuccess,cxSuccess,sxSuccess,Machine,QCAvgDegree,QCGraphDensity,QCAvgConnectivity,QCAvgNeighborDegree,QCAvgClustering,QCAvgShortestPath,CXGraphDensity,CXAvgConnectivity,CXAvgNeighborDegree,CXAvgClustering,CXAvgShortestPath,CXAverageDegree,CXAverageWeight,CXMaxWeight,CXMinWeight,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,PST,TVD,Entropy,Swaps,L2,Hellinger,ESP
0,-1,-1,-1,1,0,2,0,1,3,0.9650000000000001,1.0,0.9990573012609039,1,1.0,0.9981150884643618,0.9990573012609039,1,0.9840968747670711,1.0,7,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,5,2,4,2,1.3862943611198906,0.75,1,1.0397207708399179,1.791759469228055,5,0.0,0.9580078125,0.04980468749,0.8662308355198381,0,0.05883738409986328,0.20803558705212608,0.9161935491469515
0,-1,-1,-1,1,0,2,0,1,3,0.96126,1.0,0.9995640751546299,1,1.0,0.9991278463651054,0.9995640751546299,1,0.9815511069691126,1.0,11,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,5,2,4,2,1.3862943611198906,0.75,1,1.0397207708399179,1.791759469228055,5,0.0,0.9404296875,0.05957031249,0.9171088621029835,0,0.06037336528729603,0.24599569766097087,0.9247258187964618
0,6,3,1,1,0,2,-1,-1,-1,0.96566,0.9994622200385616,0.9994622200385616,1,0.9313453596464274,1.0,1.0,1,0.9897706141706423,0.9994622200385616,18,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,9,2,10,2,2.302585092994046,0.6,1,1.4978661367769954,2.4849066497880004,11,0.0,0.955078125,0.05859374999,0.8740713468371264,0,0.06826164888912734,0.21635388642860826,0.9489063391523123
0,-1,-1,-1,1,0,2,0,1,3,0.943,1.0,0.9993713412888013,1,1.0,0.9987432103130336,0.9993713412888013,1,0.9888243683240975,1.0,19,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,5,2,4,2,1.3862943611198906,0.75,1,1.0397207708399179,1.791759469228055,5,0.0,0.94921875,0.05078124999,0.8938734074368548,0,0.052298546236367795,0.22698156072782086,0.9155880326621018
0,6,3,1,1,0,2,-1,-1,-1,0.95092,0.9984128752012417,0.9984128752012417,1,0.8730401543239175,1.0,1.0,1,0.9837930889294414,0.9984128752012417,21,1.6,0.4,1.0,1.8,0.0,2.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,9,2,10,2,2.302585092994046,0.6,1,1.4978661367769954,2.4849066497880004,11,0.0,0.7548828125,0.24511718749,1.2490392930362997,0,0.2504078399307989,0.513583570402739,0.8049655303192604
0,6,3,1,1,0,2,-1,-1,-1,0.9693999999999999,0.999446081610847,0.999446081610847,1,1.0,1.0,1.0,1,0.9894082219086691,0.999446081610847,26,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,9,2,10,2,2.302585092994046,0.6,1,1.4978661367769954,2.4849066497880004,11,0.0,0.978515625,0.02148437499,0.7969148167553987,0,0.02188023094956381,0.14699729776182807,0.945395005574796
0,6,3,1,1,0,2,-1,-1,-1,0.9493199999999999,0.9974291409976418,0.9974291409976418,1,0.872784961502177,1.0,1.0,1,0.9569570134793263,0.9974291409976418,29,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,9,2,10,2,2.302585092994046,0.6,1,1.4978661367769954,2.4849066497880004,11,0.0,0.9130859375,0.08691406249,0.9882356312054521,0,0.08720435194005605,0.29818037171774253,0.9125172165243085
0,18,9,0,6,0,3,-1,-1,-1,0.9833400000000001,0.9994827978458659,0.9994827978458659,1,0.9779285576818812,1.0,1.0,1,0.9844477922233825,0.9994827978458659,2,1.6,0.4,1.0,1.8,0.0,2.0,1.0,2.0,2.0,1.0,0,1.0,1.3333333333333333,2,1,5,18,3,21,3,3.044522437723423,0.6190476190476191,6,1.3810449087971775,3.6635616461296463,33,0.0,1.0,0.0771484375,1.9809804684539718,2,0.06018351147707267,0.08855119978289797,0.8995151134693055
0,18,9,0,6,0,3,-1,-1,-1,0.9696,0.9995325569642196,0.9995325569642196,1,0.9527843293420855,1.0,1.0,1,0.9864368675405378,0.9995325569642196,3,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,2.0,2.0,1.0,0,1.0,1.3333333333333333,2,1,5,18,3,21,3,3.044522437723423,0.6190476190476191,6,1.3810449087971775,3.6635616461296463,33,0.0,1.0,0.0703125,1.9764463424389291,3,0.05836544061517162,0.09708730981470623,0.6990806512395933
0,18,9,0,6,0,3,-1,-1,-1,0.9625,0.9994514199849991,0.9994514199849991,1,0.9699656647493635,1.0,1.0,1,0.9661900758163682,0.9994514199849991,5,1.6,0.4,1.0,1.8,0.0,2.0,1.0,2.0,2.0,1.0,0,1.0,1.3333333333333333,2,1,5,18,3,21,3,3.044522437723423,0.6190476190476191,6,1.3810449087971775,3.6635616461296463,33,0.0,1.0,0.0869140625,2.001755749726818,2,0.08045832001580461,0.13527398299271762,0.7148904810348359
0,-1,-1,-1,6,0,3,3,3,3,0.9650000000000001,1.0,0.9990573012609039,1,1.0,0.9981150884643618,0.9990573012609039,1,0.9840968747670711,1.0,7,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,2.0,2.0,1.0,0,1.0,1.3333333333333333,2,1,5,12,3,11,3,2.3978952727983707,0.6363636363636364,6,1.1655025204888267,3.044522437723423,15,0.0,1.0,0.1083984375,2.0307615725054724,2,0.09045731388210478,0.13500065545954174,0.7455865684662654
0,-1,-1,-1,6,0,3,3,3,3,0.96126,1.0,0.9995640751546299,1,1.0,0.9991278463651054,0.9995640751546299,1,0.9815511069691126,1.0,11,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,2.0,2.0,1.0,0,1.0,1.3333333333333333,2,1,5,12,3,11,3,2.3978952727983707,0.6363636363636364,6,1.1655025204888267,3.044522437723423,15,0.0,1.0,0.115234375,2.0208322337746147,4,0.09469131915255781,0.14695505184210714,0.6721058706340883
0,18,9,0,6,0,3,-1,-1,-1,0.96566,0.9994622200385616,0.9994622200385616,1,0.9313453596464274,1.0,1.0,1,0.9897706141706423,0.9994622200385616,18,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,2.0,2.0,1.0,0,1.0,1.3333333333333333,2,1,5,18,3,21,3,3.044522437723423,0.6190476190476191,6,1.3810449087971775,3.6635616461296463,33,0.0,1.0,0.0419921875,1.942177212186197,3,0.037365481386150375,0.06046146693902262,0.8786926011067362
0,-1,-1,-1,6,0,3,3,3,3,0.943,1.0,0.9993713412888013,1,1.0,0.9987432103130336,0.9993713412888013,1,0.9888243683240975,1.0,19,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,2.0,2.0,1.0,0,1.0,1.3333333333333333,2,1,5,12,3,11,3,2.3978952727983707,0.6363636363636364,6,1.1655025204888267,3.044522437723423,15,0.0,1.0,0.1279296875,2.024539724604668,3,0.0976269487291499,0.15579288364371255,0.6973766940193382
0,18,9,0,6,0,3,-1,-1,-1,0.95092,0.9984128752012417,0.9984128752012417,1,0.8730401543239175,1.0,1.0,1,0.9837930889294414,0.9984128752012417,21,1.6,0.4,1.0,1.8,0.0,2.0,1.0,2.0,2.0,1.0,0,1.0,1.3333333333333333,2,1,5,18,3,21,3,3.044522437723423,0.6190476190476191,6,1.3810449087971775,3.6635616461296463,33,0.0,1.0,0.13671875,2.0195221456684678,2,0.1293714970653493,0.19373755760035916,0.5328538443492994
0,18,9,0,6,0,3,-1,-1,-1,0.9693999999999999,0.999446081610847,0.999446081610847,1,1.0,1.0,1.0,1,0.9894082219086691,0.999446081610847,26,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,2.0,2.0,1.0,0,1.0,1.3333333333333333,2,1,5,18,3,21,3,3.044522437723423,0.6190476190476191,6,1.3810449087971775,3.6635616461296463,33,0.0,1.0,0.05078125,1.9523118265367103,2,0.04314594147338774,0.06492478780799532,0.8215083854989923
0,18,9,0,6,0,3,-1,-1,-1,0.9493199999999999,0.9974291409976418,0.9974291409976418,1,0.872784961502177,1.0,1.0,1,0.9569570134793263,0.9974291409976418,29,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,2.0,2.0,1.0,0,1.0,1.3333333333333333,2,1,5,18,3,21,3,3.044522437723423,0.6190476190476191,6,1.3810449087971775,3.6635616461296463,33,0.0,1.0,0.1591796875,2.01248423727861,2,0.14235052467412967,0.21333475213613856,0.4992481565116385
0,13,2,2,10,0,4,-1,-1,-1,0.9833400000000001,0.9994827978458659,0.9994827978458659,1,0.9779285576818812,1.0,1.0,1,0.9844477922233825,0.9994827978458659,2,1.6,0.4,1.0,1.8,0.0,2.0,0.6666666666666666,2.0,2.0,0.0,0,1.0,1.5,3,1,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6748046875,0.32519531243,1.335811380950823,4,0.34837695223419746,0.5975435066723165,0.7220352474472376
0,13,2,2,10,0,4,-1,-1,-1,0.9696,0.9995325569642196,0.9995325569642196,1,0.9527843293420855,1.0,1.0,1,0.9864368675405378,0.9995325569642196,3,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,2.0,2.0,0.0,0,1.0,1.5,3,1,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.5263671875,0.473632812425,1.762429495529637,8,0.5059743625249401,0.7409194624153665,0.5317584276757612
0,13,2,2,10,0,4,-1,-1,-1,0.9625,0.9994514199849991,0.9994514199849991,1,0.9699656647493635,1.0,1.0,1,0.9661900758163682,0.9994514199849991,5,1.6,0.4,1.0,1.8,0.0,2.0,0.6666666666666666,2.0,2.0,0.0,0,1.0,1.5,3,1,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.3828125,0.617187499925,2.0878740241510014,4,0.6523905297503703,0.8732388500600454,0.3840050909579232
0,-1,-1,-1,10,0,4,9,2,2,0.9650000000000001,1.0,0.9990573012609039,1,1.0,0.9981150884643618,0.9990573012609039,1,0.9840968747670711,1.0,7,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,2.0,2.0,0.0,0,1.0,1.5,3,1,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.4501953125,0.549804687425,2.083956874718489,8,0.57495899882583,0.8112032254861676,0.4589342090087137
0,-1,-1,-1,10,0,4,9,2,2,0.96126,1.0,0.9995640751546299,1,1.0,0.9991278463651054,0.9995640751546299,1,0.9815511069691126,1.0,11,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,2.0,2.0,0.0,0,1.0,1.5,3,1,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.4755859375,0.524414062425,2.0270917703671336,9,0.5479916751996736,0.787863045574148,0.4520340665019323
0,13,2,2,10,0,4,-1,-1,-1,0.96566,0.9994622200385616,0.9994622200385616,1,0.9313453596464274,1.0,1.0,1,0.9897706141706423,0.9994622200385616,18,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,2.0,2.0,0.0,0,1.0,1.5,3,1,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6728515625,0.327148437425,1.3597674652158798,9,0.34921634680842567,0.5995308356844502,0.795015178180975
0,-1,-1,-1,10,0,4,9,2,2,0.943,1.0,0.9993713412888013,1,1.0,0.9987432103130336,0.9993713412888013,1,0.9888243683240975,1.0,19,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,2.0,2.0,0.0,0,1.0,1.5,3,1,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5126953125,0.487304687425,1.8461118807016474,8,0.516456626930103,0.7536109160155833,0.5749911391649072
0,13,2,2,10,0,4,-1,-1,-1,0.95092,0.9984128752012417,0.9984128752012417,1,0.8730401543239175,1.0,1.0,1,0.9837930889294414,0.9984128752012417,21,1.6,0.4,1.0,1.8,0.0,2.0,0.6666666666666666,2.0,2.0,0.0,0,1.0,1.5,3,1,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7333984375,0.266601562425,1.0608558122610294,4,0.29932875241285317,0.5359257721346041,0.5331221982306733
0,13,2,2,10,0,4,-1,-1,-1,0.9693999999999999,0.999446081610847,0.999446081610847,1,1.0,1.0,1.0,1,0.9894082219086691,0.999446081610847,26,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,2.0,2.0,0.0,0,1.0,1.5,3,1,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7890625,0.210937499925,0.9515230697554726,7,0.23022447991690156,0.4726591907052041,0.5661138480467195
0,13,2,2,10,0,4,-1,-1,-1,0.9493199999999999,0.9974291409976418,0.9974291409976418,1,0.872784961502177,1.0,1.0,1,0.9569570134793263,0.9974291409976418,29,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,2.0,2.0,0.0,0,1.0,1.5,3,1,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.3427734375,0.657226562425,2.32160490145925,7,0.6872377762428765,0.9105183772082748,0.14080637311580133
0,30,16,1,4,0,3,-1,-1,-1,0.9833400000000001,0.9994827978458659,0.9994827978458659,1,0.9779285576818812,1.0,1.0,1,0.9844477922233825,0.9994827978458659,2,1.6,0.4,1.0,1.8,0.0,2.0,0.6666666666666666,1.0,1.6666666666666667,0.0,0,1.0,1.0,1,1,5,29,3,34,3,3.5263605246161616,0.5392156862745098,4,1.5416576044280903,4.007333185232471,51,0.4330943280434203,0.9814453125,0.06249999998,0.802546706489117,0,0.06240838010902087,0.1653229592541135,0.9331950660439771
0,30,16,1,4,0,3,-1,-1,-1,0.9696,0.9995325569642196,0.9995325569642196,1,0.9527843293420855,1.0,1.0,1,0.9864368675405378,0.9995325569642196,3,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,1.0,1.6666666666666667,0.0,0,1.0,1.0,1,1,5,29,3,34,3,3.5263605246161616,0.5392156862745098,4,1.5416576044280903,4.007333185232471,51,0.4330943280434203,0.96875,0.09374999998,0.9003566451230761,0,0.10352483744082111,0.22896662638601295,0.8384074495036573
0,30,16,1,4,0,3,-1,-1,-1,0.9625,0.9994514199849991,0.9994514199849991,1,0.9699656647493635,1.0,1.0,1,0.9661900758163682,0.9994514199849991,5,1.6,0.4,1.0,1.8,0.0,2.0,0.6666666666666666,1.0,1.6666666666666667,0.0,0,1.0,1.0,1,1,5,29,3,34,3,3.5263605246161616,0.5392156862745098,4,1.5416576044280903,4.007333185232471,51,0.4330943280434203,0.9443359375,0.13281249998,1.015103358876926,0,0.14545209188610167,0.28837590327135415,0.8551729548676115
0,-1,-1,-1,4,0,3,0,3,12,0.9650000000000001,1.0,0.9990573012609039,1,1.0,0.9981150884643618,0.9990573012609039,1,0.9840968747670711,1.0,7,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,1.0,1.6666666666666667,0.0,0,1.0,1.0,1,1,5,12,3,13,3,2.5649493574615367,0.5897435897435898,4,1.2211872153765488,3.1354942159291497,19,0.4330943280434203,0.92578125,0.14941406248,1.1079970108308144,0,0.16409737352121911,0.3126258092981383,0.8192467044359568
0,-1,-1,-1,4,0,3,0,3,12,0.96126,1.0,0.9995640751546299,1,1.0,0.9991278463651054,0.9995640751546299,1,0.9815511069691126,1.0,11,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,1.0,1.6666666666666667,0.0,0,1.0,1.0,1,1,5,12,3,13,3,2.5649493574615367,0.5897435897435898,4,1.2211872153765488,3.1354942159291497,19,0.4330943280434203,0.939453125,0.14355468748,1.0427789958340696,0,0.1553440533175725,0.3003399484453044,0.8141011899296994
0,30,16,1,4,0,3,-1,-1,-1,0.96566,0.9994622200385616,0.9994622200385616,1,0.9313453596464274,1.0,1.0,1,0.9897706141706423,0.9994622200385616,18,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,1.0,1.6666666666666667,0.0,0,1.0,1.0,1,1,5,29,3,34,3,3.5263605246161616,0.5392156862745098,4,1.5416576044280903,4.007333185232471,51,0.4330943280434203,0.96484375,0.06933593748,0.8346233542347586,0,0.06743233007928671,0.20620055050866387,0.9137191946264364
0,-1,-1,-1,4,0,3,0,3,12,0.943,1.0,0.9993713412888013,1,1.0,0.9987432103130336,0.9993713412888013,1,0.9888243683240975,1.0,19,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,1.0,1.6666666666666667,0.0,0,1.0,1.0,1,1,5,12,3,13,3,2.5649493574615367,0.5897435897435898,4,1.2211872153765488,3.1354942159291497,19,0.4330943280434203,0.96875,0.20996093748,0.995833766197151,0,0.24876863495949278,0.312515502161764,0.7393034178573563
0,30,16,1,4,0,3,-1,-1,-1,0.95092,0.9984128752012417,0.9984128752012417,1,0.8730401543239175,1.0,1.0,1,0.9837930889294414,0.9984128752012417,21,1.6,0.4,1.0,1.8,0.0,2.0,0.6666666666666666,1.0,1.6666666666666667,0.0,0,1.0,1.0,1,1,5,29,3,34,3,3.5263605246161616,0.5392156862745098,4,1.5416576044280903,4.007333185232471,51,0.4330943280434203,0.9677734375,0.18554687498,1.0656969187847807,0,0.21395412402394928,0.35016874980450974,0.7249871852574632
0,30,16,1,4,0,3,-1,-1,-1,0.9693999999999999,0.999446081610847,0.999446081610847,1,1.0,1.0,1.0,1,0.9894082219086691,0.999446081610847,26,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,1.0,1.6666666666666667,0.0,0,1.0,1.0,1,1,5,29,3,34,3,3.5263605246161616,0.5392156862745098,4,1.5416576044280903,4.007333185232471,51,0.4330943280434203,0.9580078125,0.08398437498,0.8568080520013993,0,0.09229419804787721,0.2207594638380331,0.8971550742377615
0,30,16,1,4,0,3,-1,-1,-1,0.9493199999999999,0.9974291409976418,0.9974291409976418,1,0.872784961502177,1.0,1.0,1,0.9569570134793263,0.9974291409976418,29,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.6666666666666666,1.0,1.6666666666666667,0.0,0,1.0,1.0,1,1,5,29,3,34,3,3.5263605246161616,0.5392156862745098,4,1.5416576044280903,4.007333185232471,51,0.4330943280434203,0.94140625,0.26855468748,1.25830791284683,0,0.31435909405244916,0.3750142516346322,0.6948588284418107
0,40,20,4,4,0,4,-1,-1,-1,0.9833400000000001,0.9994827978458659,0.9994827978458659,1,0.9779285576818812,1.0,1.0,1,0.9844477922233825,0.9994827978458659,2,1.6,0.4,1.0,1.8,0.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0,0.6666666666666666,1.0,1,1,5,24,4,51,4,3.9318256327243257,0.35294117647058826,4,1.329529998461054,4.276666119016055,68,0.0,0.876953125,0.123046874965,0.5743035540390788,0,0.13633456063778135,0.3564815877125355,0.8597721480204318
0,40,20,4,4,0,4,-1,-1,-1,0.9696,0.9995325569642196,0.9995325569642196,1,0.9527843293420855,1.0,1.0,1,0.9864368675405378,0.9995325569642196,3,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.3333333333333333,0.3333333333333333,1.0,0.0,0,0.6666666666666666,1.0,1,1,5,24,4,51,4,3.9318256327243257,0.35294117647058826,4,1.329529998461054,4.276666119016055,68,0.0,0.736328125,0.263671874925,1.1518092246501335,3,0.2831425042785021,0.5327268219852995,0.7016030819093355
0,40,20,4,4,0,4,-1,-1,-1,0.9625,0.9994514199849991,0.9994514199849991,1,0.9699656647493635,1.0,1.0,1,0.9661900758163682,0.9994514199849991,5,1.6,0.4,1.0,1.8,0.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0,0.6666666666666666,1.0,1,1,5,24,4,51,4,3.9318256327243257,0.35294117647058826,4,1.329529998461054,4.276666119016055,68,0.0,0.7060546875,0.29394531244,1.149187094442796,0,0.3205565476452817,0.5651983292943078,0.6687778828169088
0,-1,-1,-1,4,0,4,0,4,20,0.9650000000000001,1.0,0.9990573012609039,1,1.0,0.9981150884643618,0.9990573012609039,1,0.9840968747670711,1.0,7,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.3333333333333333,0.3333333333333333,1.0,0.0,0,0.6666666666666666,1.0,1,1,5,10,4,19,4,2.9444389791664403,0.42105263157894735,4,1.0826833350715828,3.4657359027997265,28,0.0,0.642578125,0.357421874925,1.526174205460596,3,0.37563016712424613,0.6298943666460292,0.6789849013954319
0,-1,-1,-1,4,0,4,0,4,20,0.96126,1.0,0.9995640751546299,1,1.0,0.9991278463651054,0.9995640751546299,1,0.9815511069691126,1.0,11,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.3333333333333333,0.3333333333333333,1.0,0.0,0,0.6666666666666666,1.0,1,1,5,10,4,19,4,2.9444389791664403,0.42105263157894735,4,1.0826833350715828,3.4657359027997265,28,0.0,0.6083984375,0.391601562425,1.6567299753684648,3,0.40931368069141344,0.6633154677149588,0.6961416360805878
0,40,20,4,4,0,4,-1,-1,-1,0.96566,0.9994622200385616,0.9994622200385616,1,0.9313453596464274,1.0,1.0,1,0.9897706141706423,0.9994622200385616,18,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.3333333333333333,0.3333333333333333,1.0,0.0,0,0.6666666666666666,1.0,1,1,5,24,4,51,4,3.9318256327243257,0.35294117647058826,4,1.329529998461054,4.276666119016055,68,0.0,0.8095703125,0.190429687425,0.9027101022009986,3,0.20441671615562085,0.44773675421848286,0.8613947849236756
0,-1,-1,-1,4,0,4,0,4,20,0.943,1.0,0.9993713412888013,1,1.0,0.9987432103130336,0.9993713412888013,1,0.9888243683240975,1.0,19,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.3333333333333333,0.3333333333333333,1.0,0.0,0,0.6666666666666666,1.0,1,1,5,10,4,19,4,2.9444389791664403,0.42105263157894735,4,1.0826833350715828,3.4657359027997265,28,0.0,0.625,0.374999999925,1.3615314146422903,3,0.42077266645223094,0.6471855572090872,0.6763401801702951
0,40,20,4,4,0,4,-1,-1,-1,0.95092,0.9984128752012417,0.9984128752012417,1,0.8730401543239175,1.0,1.0,1,0.9837930889294414,0.9984128752012417,21,1.6,0.4,1.0,1.8,0.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0,0.6666666666666666,1.0,1,1,5,24,4,51,4,3.9318256327243257,0.35294117647058826,4,1.329529998461054,4.276666119016055,68,0.0,0.623046875,0.376953124945,1.1491111619389756,0,0.45066851654943374,0.6490950024203508,0.7011655831681206
0,40,20,4,4,0,4,-1,-1,-1,0.9693999999999999,0.999446081610847,0.999446081610847,1,1.0,1.0,1.0,1,0.9894082219086691,0.999446081610847,26,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.3333333333333333,0.3333333333333333,1.0,0.0,0,0.6666666666666666,1.0,1,1,5,24,4,51,4,3.9318256327243257,0.35294117647058826,4,1.329529998461054,4.276666119016055,68,0.0,0.814453125,0.185546874925,0.854010020393253,3,0.20110549571417813,0.4416449187975717,0.7871117316886141
0,40,20,4,4,0,4,-1,-1,-1,0.9493199999999999,0.9974291409976418,0.9974291409976418,1,0.872784961502177,1.0,1.0,1,0.9569570134793263,0.9974291409976418,29,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,0.3333333333333333,0.3333333333333333,1.0,0.0,0,0.6666666666666666,1.0,1,1,5,24,4,51,4,3.9318256327243257,0.35294117647058826,4,1.329529998461054,4.276666119016055,68,0.0,0.4716796875,0.528320312425,1.8635439313559743,3,0.5667058744050009,0.7914578925589726,0.41698560794216827
0,10,4,1,2,0,2,-1,-1,-1,0.9833400000000001,0.9994827978458659,0.9994827978458659,1,0.9779285576818812,1.0,1.0,1,0.9844477922233825,0.9994827978458659,2,1.6,0.4,1.0,1.8,0.0,2.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,14,2,13,2,2.5649493574615367,0.7307692307692307,2,1.629048269010741,2.9444389791664403,17,0.0,0.9521484375,0.047851562485,0.23535942912169966,0,0.05803772639059738,0.22008145466257262,0.9625312126416714
0,10,4,1,2,0,2,-1,-1,-1,0.9696,0.9995325569642196,0.9995325569642196,1,0.9527843293420855,1.0,1.0,1,0.9864368675405378,0.9995325569642196,3,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,14,2,13,2,2.5649493574615367,0.7307692307692307,2,1.629048269010741,2.9444389791664403,17,0.0,0.8740234375,0.125976562485,0.47813586565111416,0,0.15573033700500172,0.36084904375417676,0.8951523425126799
0,10,4,1,2,0,2,-1,-1,-1,0.9625,0.9994514199849991,0.9994514199849991,1,0.9699656647493635,1.0,1.0,1,0.9661900758163682,0.9994514199849991,5,1.6,0.4,1.0,1.8,0.0,2.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,14,2,13,2,2.5649493574615367,0.7307692307692307,2,1.629048269010741,2.9444389791664403,17,0.0,0.9013671875,0.098632812485,0.41155122857090876,0,0.11882803510425594,0.3181030454205761,0.9022002821436126
0,-1,-1,-1,2,0,2,2,1,4,0.9650000000000001,1.0,0.9990573012609039,1,1.0,0.9981150884643618,0.9990573012609039,1,0.9840968747670711,1.0,7,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,8,2,7,2,1.9459101490553132,0.7857142857142857,2,1.3195286648076292,2.3978952727983707,9,0.0,0.8955078125,0.104492187485,0.429383409732122,0,0.12626768081971668,0.32767537012351083,0.9054470146543594
0,-1,-1,-1,2,0,2,2,1,4,0.96126,1.0,0.9995640751546299,1,1.0,0.9991278463651054,0.9995640751546299,1,0.9815511069691126,1.0,11,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,8,2,7,2,1.9459101490553132,0.7857142857142857,2,1.3195286648076292,2.3978952727983707,9,0.0,0.9091796875,0.090820312485,0.37746324703210743,0,0.11218148812295399,0.30492404418385216,0.9169772358554946
0,10,4,1,2,0,2,-1,-1,-1,0.96566,0.9994622200385616,0.9994622200385616,1,0.9313453596464274,1.0,1.0,1,0.9897706141706423,0.9994622200385616,18,1.6,0.4,1.0,2.2666666666666666,0.0,1.8,1.0,1.0,1.0,0.0,0,1.0,1.0,1,1,5,14,2,13,2,2.5649493574615367,0.7307692307692307,2,1.629048269010741,2.9444389791664403,17,0.0,0.931640625,0.068359374985,0.30647012139500845,0,0.0843130378596632,0.26375495019398054,0.9440885506437564
