id,rz,sx,x,cx,reset,measure,u3,u1,u2,measureSuccess,resetSuccess,xSuccess,u3Success,sxSuccess,cxSuccess,rzSuccess,u1Success,idSuccess,u2Success,Machine,GraphDensity,AvgDegree,AvgConnectivity,AvgNeighborDegree,AvgClustering,AvgShortestPath,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,PST,TVD,Entropy,Swaps,L2,Hellinger
0,13,2,2,10,0,4,-1,-1,-1,0.9493199999999999,0.872784961502177,0.9984303836499713,1.0,0.9984303836499713,0.9832282953458744,1,1,0.9984303836499713,1.0,29,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.4443359375,0.555664062425,1.8968378693049044,7,0.5919000013187635,0.8165867972281501
0,13,2,2,10,0,4,-1,-1,-1,0.97432,0.9861884753432915,0.9998203750242555,1.0,0.9998203750242555,0.9952997709148018,1,1,0.9998203750242555,1.0,31,0.4,1.6,1.0,1.8,0.0,2.0,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7548828125,0.24511718743,1.0903997973253285,4,0.2617041740250409,0.5121620199557069
0,13,2,2,10,0,4,-1,-1,-1,0.98582,0.9687571127892228,0.9997111642368285,1.0,0.9997111642368285,0.9931502757325131,1,1,0.9997111642368285,1.0,33,0.4,1.6,1.0,1.8,0.0,2.0,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.85546875,0.14453124994,0.7103274323087976,4,0.15537474583283215,0.3875068754686953
0,-1,-1,-1,10,-1,4,2,9,2,0.8316500000000001,1.0,1.0,0.9955695571751152,1.0,0.94949775363808,1,1,1.0,0.9977847785875575,36,0.3,1.2,0.6,0.8,0.4333333333333334,0.7,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.2060546875,0.793945312425,2.4269413180106003,4,0.8352504295200439,1.0450430178631034
0,13,2,2,10,-1,4,-1,-1,-1,0.9618800000000001,1.0,0.9992588698278387,1.0,0.9992588698278387,0.987698239503074,1,1,0.9992588698278387,1.0,39,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.697265625,0.30273437493,1.178601033039216,9,0.3376449838599431,0.5744047064527623
0,13,2,2,10,-1,4,-1,-1,-1,0.9666,1.0,0.9992154886350402,1.0,0.9992154886350402,0.9960066775234994,1,1,0.9992154886350402,1.0,40,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.66015625,0.339843749925,1.317745248976016,9,0.3773172625836164,0.6123626308008275
0,13,2,2,10,0,4,-1,-1,-1,0.89408,0.8226218323819985,0.9977600689569528,1.0,0.9977600689569528,0.9787030041079575,1,1,0.9977600689569528,1.0,42,0.6,2.4,1.6,2.8,0.8666666666666668,1.4,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.4267578125,0.57324218743,1.7256951818685797,4,0.6410015209167891,0.8327374670659338
0,13,2,2,10,0,4,-1,-1,-1,0.9810142857142855,0.9478356623107348,0.9993905234395288,1.0,0.9993905234395288,0.9903059214318305,1,1,0.9993905234395288,1.0,10,0.2857142857142857,1.7142857142857142,1.0,2.5238095238095237,0.0,2.2857142857142856,7,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.5791015625,0.420898437425,1.7186137573281637,7,0.4427502182143863,0.6913830992482695
0,-1,-1,-1,10,-1,4,2,9,2,0.94186,1.0,0.9990867331464692,1.0,0.9990867331464692,0.9920411468824666,1,1,0.9990867331464692,1.0,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.4794921875,0.520507812425,1.8744717649073035,4,0.5552631668297763,0.7842682712905483
0,13,2,2,10,0,4,-1,-1,-1,0.9801812500000002,0.9811508520208536,0.9998838875255724,1.0,0.9998838875255724,0.9965097040140948,1,1,0.9998838875255724,1.0,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.669921875,0.330078124925,1.4237107993504483,4,0.3477056232401937,0.6025047890934401
0,-1,-1,-1,10,-1,4,2,9,2,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,1.0,0.0,-1.0000004999175666e-06,4,0.0,0.0
0,-1,-1,-1,10,-1,4,2,9,2,0.9465,1.0,1.0,0.9973176452248786,1.0,0.9760276770720698,1,1,0.9986574915725124,0.9986574915725124,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5419921875,0.458007812425,1.6961096520264292,4,0.49084483280684904,0.7263492551765003
0,-1,-1,-1,10,-1,4,2,9,2,0.9474200000000002,1.0,1.0,0.9991614136605266,1.0,0.990896544278596,1,1,0.9995804190102119,0.9995804190102119,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.521484375,0.478515624925,1.7653639700294261,4,0.5117932913172122,0.7454579071391649
0,-1,-1,-1,10,-1,4,2,9,2,0.9158800000000001,1.0,1.0,0.996439425683765,1.0,0.9464863293600775,1,1,0.9982174491499871,0.9982174491499871,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5400390625,0.459960937435,1.6001645831282432,4,0.5032888962867812,0.7281756594584087
0,-1,-1,-1,10,-1,4,2,9,2,0.9483,1.0,1.0,0.9954699457510012,1.0,0.9758055100608879,1,1,0.9976098273371046,0.9977302219001152,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5556640625,0.444335937425,1.7372596342104742,4,0.47028151501016274,0.7135317295627922
0,-1,-1,-1,10,-1,4,2,9,2,0.953625,1.0,1.0,0.9993380868411371,1.0,0.9901694472423862,1,1,0.9996689332767229,0.9996689332767229,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5087890625,0.491210937425,1.9027635554335274,4,0.5146178610959067,0.757228474694958
0,-1,-1,-1,10,-1,4,2,9,2,0.9405000000000001,1.0,1.0,0.9921294853750677,1.0,0.956016435211356,1,1,0.9960797785217836,0.9960646689208055,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5263671875,0.47363281243,1.6176396304754526,11,0.5134620382862156,0.7409208286565605
0,13,2,2,10,0,4,-1,-1,-1,0.9750222222222225,0.9437309828942176,0.9995426622425977,1.0,0.9995426622425977,0.9919042079657124,1,1,0.9995426622425977,1.0,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6650390625,0.334960937425,1.1717169128988782,4,0.3925829834813043,0.6074461604804983
0,13,2,2,10,0,4,-1,-1,-1,0.9693740740740737,0.9818246149702419,0.9998042390090599,1.0,0.9998042390090599,0.9943698757559997,1,1,0.9998042390090599,1.0,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.412109375,0.587890624925,2.1682437376080994,4,0.6140939951870281,0.8462075095805022
0,13,2,2,10,0,4,-1,-1,-1,0.9696148148148146,0.9732593836584447,0.9995827882190823,1.0,0.9995827882190823,0.9905215054671948,1,1,0.9995827882190823,1.0,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.5830078125,0.416992187425,1.6818553455901797,4,0.4397503335150766,0.6876673892072644
