id,rz,sx,x,cx,reset,measure,u2,u1,u3,measureSuccess,u2Success,xSuccess,cxSuccess,idSuccess,resetSuccess,rzSuccess,sxSuccess,u1Success,u3Success,Machine,GraphDensity,AvgDegree,AvgConnectivity,AvgNeighborDegree,AvgClustering,AvgShortestPath,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,PST,TVD,Entropy,Swaps,L2,Hellinger
0,-1,-1,-1,20,-1,4,4,18,2,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,1.0,0.0,-1.0000004999175666e-06,5,0.0,0.0
0,-1,-1,-1,20,-1,4,4,18,2,0.9465,0.9986574915725124,1.0,0.9760276770720698,0.9986574915725124,1.0,1,1.0,1,0.9973176452248786,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.2724609375,0.727539062425,2.4880158316333647,10,0.7561596020255573,0.9777646787727633
0,-1,-1,-1,20,-1,4,4,18,2,0.9474200000000002,0.9995804190102119,1.0,0.990896544278596,0.9995804190102119,1.0,1,1.0,1,0.9991614136605266,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.3359375,0.664062499925,2.3499892771245334,8,0.6930319429236289,0.9169396520835795
0,-1,-1,-1,20,-1,4,4,18,2,0.9158800000000001,0.9982174491499871,1.0,0.9464863293600775,0.9982174491499871,1.0,1,1.0,1,0.996439425683765,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.380859375,0.619140624925,2.0847302196200133,8,0.6647930838599095,0.8750465338720429
0,-1,-1,-1,20,-1,4,4,18,2,0.9483,0.9977302219001152,1.0,0.9758055100608879,0.9976098273371046,1.0,1,1.0,1,0.9954699457510012,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.3173828125,0.682617187425,2.403580121515411,8,0.7096203350269837,0.9344760646003306
0,-1,-1,-1,20,-1,4,4,18,2,0.953625,0.9996689332767229,1.0,0.9901694472423862,0.9996689332767229,1.0,1,1.0,1,0.9993380868411371,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.22265625,0.777343749925,2.6017365658881277,8,0.8051258855824,1.0277399131466205
0,-1,-1,-1,20,-1,4,4,18,2,0.9405000000000001,0.9960646689208055,1.0,0.956016435211356,0.9960797785217836,1.0,1,1.0,1,0.9921294853750677,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.26953125,0.730468749925,2.4692292970028307,15,0.7611463694728877,0.9806384265555899
0,26,4,2,20,0,4,-1,-1,-1,0.9750222222222225,1.0,0.9995426622425977,0.9919042079657124,0.9995426622425977,0.9437309828942176,1,0.9995426622425977,1,1.0,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.49609375,0.503906249925,1.744651371158353,8,0.5580232280878861,0.7689645111987443
0,26,4,2,20,0,4,-1,-1,-1,0.9693740740740737,1.0,0.9998042390090599,0.9943698757559997,0.9998042390090599,0.9818246149702419,1,0.9998042390090599,1,1.0,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.2138671875,0.786132812425,2.584386339011941,8,0.8171511815148248,1.0368525183690362
0,26,4,2,20,0,4,-1,-1,-1,0.9696148148148146,1.0,0.9995827882190823,0.9905215054671948,0.9995827882190823,0.9732593836584447,1,0.9995827882190823,1,1.0,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.3291015625,0.670898437425,2.3876441194514744,8,0.6971466219255229,0.9233812437678547
0,26,4,2,20,0,4,-1,-1,-1,0.9610814814814814,1.0,0.9995807905842661,0.986032855011679,0.9995807905842661,0.9641410123935544,1,0.9995807905842661,1,1.0,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.5439453125,0.456054687425,1.720971741911706,8,0.49146811575559557,0.7245220091172079
0,26,4,2,20,0,4,-1,-1,-1,0.955177777777778,1.0,0.9972079568837919,0.9762510894616516,0.9972079568837919,0.8874855093297573,1,0.9972079568837919,1,1.0,38,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.04296875,0.957031249925,2.553243098782222,10,1.006964274819176,1.259126347682684
0,-1,-1,-1,20,-1,4,4,18,2,0.8731785714285714,0.9982558893904038,1.0,0.8196572178542579,0.9982558893904038,1.0,1,1.0,1,0.996514591426857,9,0.07936507936507936,2.142857142857143,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,28,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.326171875,0.673828124925,2.340067372370178,8,0.7052147223023305,0.926148759152174
0,-1,-1,-1,20,-1,4,4,18,2,0.8555188679245285,0.9980167376396638,1.0,0.907673101699455,0.9980167376396638,1.0,1,1.0,1,0.9960435527728214,30,0.0420899854862119,2.188679245283019,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,53,23,4,25,4,3.2188758248682006,0.64,20,1.151292546497023,4.1588830833596715,44,0.5493061443340549,0.107421875,0.892578124925,2.737100496372463,8,0.9232333246317879,1.1595134606726147
0,26,4,2,20,0,4,-1,-1,-1,0.9565830769230769,1.0,0.9998105609797437,0.8120878381313554,0.9998105609797437,0.9754085618088066,1,0.9998105609797437,1,1.0,20,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,31,4,33,4,3.4965075614664802,0.5454545454545454,20,1.2207004806465926,4.276666119016055,52,0.5493061443340549,0.060546875,0.939453124925,2.7675611231736035,10,0.9705803100655169,1.2279457636181308
0,13,2,2,10,0,4,-1,-1,-1,0.9833400000000001,1.0,0.9996294597819153,0.9942310916292324,0.9996294597819153,0.9779285576818812,1,0.9996294597819153,1,1.0,2,0.4,1.6,1.0,1.8,0.0,2.0,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6826171875,0.31738281243,1.3326218164038008,4,0.33884889403936264,0.5895549673107627
0,13,2,2,10,0,4,-1,-1,-1,0.9696,1.0,0.9997106123221975,0.9927898647489171,0.9997106123221975,0.9527843293420855,1,0.9997106123221975,1,1.0,3,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6572265625,0.342773437425,1.3632093282750783,8,0.369858140289567,0.6153028925404092
0,13,2,2,10,0,4,-1,-1,-1,0.9625,1.0,0.9995111620971746,0.9808725435749985,0.9995111620971746,0.9699656647493635,1,0.9995111620971746,1,1.0,5,0.4,1.6,1.0,1.8,0.0,2.0,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.5029296875,0.497070312425,1.827253816194542,4,0.5295868814507276,0.7626492363355478
0,-1,-1,-1,10,-1,4,2,9,2,0.9650000000000001,0.9996036299449258,1.0,0.99256611367308,0.9996036299449258,1.0,1,1.0,1,0.9992076029941618,7,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5341796875,0.465820312425,1.7863754885985108,8,0.4923153665656793,0.7336435839682252
0,-1,-1,-1,10,-1,4,2,9,2,0.96126,1.0,1.0,0.9889306641814675,1.0,1.0,1,1.0,1,1.0,11,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5693359375,0.43066406243,1.6277920977722835,8,0.459362377580815,0.7006420585684512
0,13,2,2,10,0,4,-1,-1,-1,0.96566,1.0,0.999509747837673,0.9987046336893022,0.999509747837673,0.9313453596464274,1,0.999509747837673,1,1.0,18,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6494140625,0.350585937425,1.4209171082504994,9,0.375333002364416,0.623107346710956
0,-1,-1,-1,10,-1,4,2,9,2,0.943,0.9995663833269482,1.0,0.9973258668761604,0.9995663833269482,1.0,1,1.0,1,0.9991333878495879,19,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.6650390625,0.33496093743,1.3363947460591636,9,0.3623507488316364,0.6074452359709854
0,13,2,2,10,-1,4,-1,-1,-1,0.9693999999999999,1.0,0.9994803955960198,0.9915309115275228,0.9994803955960198,1.0,1,0.9994803955960198,1,1.0,26,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.7216796875,0.278320312425,1.1303616368745357,8,0.3061862178388074,0.548593600938
0,13,2,2,10,0,4,-1,-1,-1,0.9493199999999999,1.0,0.9984303836499713,0.9832282953458744,0.9984303836499713,0.872784961502177,1,0.9984303836499713,1,1.0,29,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.4345703125,0.565429687425,1.9055555283062084,8,0.6024860377202704,0.8255577452488884
0,13,2,2,10,0,4,-1,-1,-1,0.97432,1.0,0.9998203750242555,0.9952997709148018,0.9998203750242555,0.9861884753432915,1,0.9998203750242555,1,1.0,31,0.4,1.6,1.0,1.8,0.0,2.0,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.736328125,0.26367187493,1.175460700646528,4,0.27990400575220925,0.5327267231497094
0,13,2,2,10,0,4,-1,-1,-1,0.98582,1.0,0.9997111642368285,0.9931502757325131,0.9997111642368285,0.9687571127892228,1,0.9997111642368285,1,1.0,33,0.4,1.6,1.0,1.8,0.0,2.0,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.845703125,0.154296874945,0.7117230319757261,4,0.16943851869633367,0.40093723418447597
0,-1,-1,-1,10,-1,4,2,9,2,0.8316500000000001,0.9977847785875575,1.0,0.94949775363808,1.0,1.0,1,1.0,1,0.9955695571751152,36,0.3,1.2,0.6,0.8,0.4333333333333334,0.7,5,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.251953125,0.748046874925,2.317932267484979,4,0.7894696988362169,0.9980392236944063
0,13,2,2,10,-1,4,-1,-1,-1,0.9618800000000001,1.0,0.9992588698278387,0.987698239503074,0.9992588698278387,1.0,1,0.9992588698278387,1,1.0,39,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6796875,0.320312499925,1.29729083045946,9,0.3499801630029149,0.5925579086100038
0,13,2,2,10,-1,4,-1,-1,-1,0.9666,1.0,0.9992154886350402,0.9960066775234994,0.9992154886350402,1.0,1,0.9992154886350402,1,1.0,40,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.669921875,0.330078124925,1.3992539597873572,8,0.35023349057193703,0.6025049835876102
0,13,2,2,10,0,4,-1,-1,-1,0.89408,1.0,0.9977600689569528,0.9787030041079575,0.9977600689569528,0.8226218323819985,1,0.9977600689569528,1,1.0,42,0.6,2.4,1.6,2.8,0.8666666666666668,1.4,5,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.416015625,0.58398437493,1.69498391912744,4,0.6628162133125003,0.8426151920677436
0,13,2,2,10,0,4,-1,-1,-1,0.9810142857142855,1.0,0.9993905234395288,0.9903059214318305,0.9993905234395288,0.9478356623107348,1,0.9993905234395288,1,1.0,10,0.2857142857142857,1.7142857142857142,1.0,2.5238095238095237,0.0,2.2857142857142856,7,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.5146484375,0.485351562425,1.8791044816814997,8,0.5101433885151917,0.7518005521817029
0,-1,-1,-1,10,-1,4,2,9,2,0.94186,1.0,0.9990867331464692,0.9920411468824666,0.9990867331464692,1.0,1,0.9990867331464692,1,1.0,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.435546875,0.564453124925,1.9583034597122813,4,0.6023546428071814,0.824660045555893
0,13,2,2,10,0,4,-1,-1,-1,0.9801812500000002,1.0,0.9998838875255724,0.9965097040140948,0.9998838875255724,0.9811508520208536,1,0.9998838875255724,1,1.0,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.63671875,0.363281249925,1.4798629302424915,4,0.38812923409722494,0.6356836081338377
0,-1,-1,-1,10,-1,4,2,9,2,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,1.0,0.0,-1.0000004999175666e-06,4,0.0,0.0
0,-1,-1,-1,10,-1,4,2,9,2,0.9465,0.9986574915725124,1.0,0.9760276770720698,0.9986574915725124,1.0,1,1.0,1,0.9973176452248786,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.4794921875,0.520507812425,1.8966021097069863,4,0.5568907058753729,0.7842680938984729
0,-1,-1,-1,10,-1,4,2,9,2,0.9474200000000002,0.9995804190102119,1.0,0.990896544278596,0.9995804190102119,1.0,1,1.0,1,0.9991614136605266,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5546875,0.445312499925,1.6891228267973397,4,0.47834419760023483,0.7144498015945899
0,-1,-1,-1,10,-1,4,2,9,2,0.9158800000000001,0.9982174491499871,1.0,0.9464863293600775,0.9982174491499871,1.0,1,1.0,1,0.996439425683765,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.56640625,0.433593749925,1.4619126065143475,4,0.4859141843945496,0.7034118191675284
0,-1,-1,-1,10,-1,4,2,9,2,0.9483,0.9977302219001152,1.0,0.9758055100608879,0.9976098273371046,1.0,1,1.0,1,0.9954699457510012,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.564453125,0.435546874925,1.704333281728736,4,0.46217103547423666,0.7052541463389179
0,-1,-1,-1,10,-1,4,2,9,2,0.953625,0.9996689332767229,1.0,0.9901694472423862,0.9996689332767229,1.0,1,1.0,1,0.9993380868411371,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.4794921875,0.520507812425,1.9493844481654163,4,0.5483274517789124,0.784267920748324
0,-1,-1,-1,10,-1,4,2,9,2,0.9405000000000001,0.9960646689208055,1.0,0.956016435211356,0.9960797785217836,1.0,1,1.0,1,0.9921294853750677,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,12,4,14,4,2.6390573296152584,0.5892857142857143,10,1.0063379226837874,3.4965075614664802,23,0.27465307216702745,0.5283203125,0.47167968743,1.6969565909016964,9,0.5045171774955015,0.7391029553675467
0,13,2,2,10,0,4,-1,-1,-1,0.9750222222222225,1.0,0.9995426622425977,0.9919042079657124,0.9995426622425977,0.9437309828942176,1,0.9995426622425977,1,1.0,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.6708984375,0.329101562425,1.2034675187863697,4,0.37768609922023766,0.6015157826719097
0,13,2,2,10,0,4,-1,-1,-1,0.9693740740740737,1.0,0.9998042390090599,0.9943698757559997,0.9998042390090599,0.9818246149702419,1,0.9998042390090599,1,1.0,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.4345703125,0.565429687425,2.0815897172420343,4,0.593905779822081,0.825556620093005
0,13,2,2,10,0,4,-1,-1,-1,0.9696148148148146,1.0,0.9995827882190823,0.9905215054671948,0.9995827882190823,0.9732593836584447,1,0.9995827882190823,1,1.0,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,16,4,18,4,2.8903717578961645,0.5138888888888888,10,1.0691665297540138,3.6109179126442243,27,0.27465307216702745,0.583984375,0.416015624925,1.6664856073485776,4,0.4398067153774415,0.6867373087104544
