id,rz,sx,x,cx,reset,measure,u3,u2,u1,measureSuccess,u3Success,u2Success,cxSuccess,rzSuccess,u1Success,resetSuccess,xSuccess,sxSuccess,idSuccess,Machine,GraphDensity,AvgDegree,AvgConnectivity,AvgNeighborDegree,AvgClustering,AvgShortestPath,NumQubit,Depth,qubit_count,circuit_depth,circuit_width,retention_lifespan,gate_density,dual_gate_count,measurement_density,size_factor,gate_count,entanglement_variance,PST,TVD,Entropy,Swaps,L2,Hellinger
0,54,36,0,4,0,5,-1,-1,-1,0.9833400000000001,1.0,1.0,0.9942310916292324,1,1,0.9779285576818812,0.9996294597819153,0.9996294597819153,0.9996294597819153,2,0.4,1.6,1.0,1.8,0.0,2.0,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.8466796875,0.153320312425,1.2950550271614518,0,0.12242526517665468,0.40095652817663885
0,54,36,0,4,0,5,-1,-1,-1,0.9696,1.0,1.0,0.9927898647489171,1,1,0.9527843293420855,0.9997106123221975,0.9997106123221975,0.9997106123221975,3,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.7568359375,0.24316406241,1.6095376594380537,2,0.19164028261287186,0.5109322706863123
0,54,36,0,4,0,5,-1,-1,-1,0.9625,1.0,1.0,0.9808725435749985,1,1,0.9699656647493635,0.9995111620971746,0.9995111620971746,0.9995111620971746,5,0.4,1.6,1.0,1.8,0.0,2.0,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.779296875,0.22070312491,1.5415473376364512,0,0.19723661604892154,0.4851692779722822
0,-1,-1,-1,4,-1,5,10,8,0,0.9650000000000001,0.9992076029941618,0.9996036299449258,0.99256611367308,1,1,1.0,1.0,1.0,0.9996036299449258,7,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.703125,0.2968749999,1.7916899439079548,2,0.24967554017218715,0.5685271854148332
0,-1,-1,-1,4,-1,5,10,8,0,0.96126,1.0,1.0,0.9889306641814675,1,1,1.0,1.0,1.0,1.0,11,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.658203125,0.341796874895,1.8298735679633762,1,0.2742315479438778,0.6160089544119727
0,54,36,0,4,0,5,-1,-1,-1,0.96566,1.0,1.0,0.9987046336893022,1,1,0.9313453596464274,0.999509747837673,0.999509747837673,0.999509747837673,18,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.8603515625,0.139648437415,1.2297359862601056,1,0.1297469037411304,0.3885737420726329
0,-1,-1,-1,4,-1,5,10,8,0,0.943,0.9991333878495879,0.9995663833269482,0.9973258668761604,1,1,1.0,1.0,1.0,0.9995663833269482,19,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.671875,0.328124999905,1.7230652390824117,2,0.27834943651265776,0.601313985908934
0,54,36,0,4,-1,5,-1,-1,-1,0.9693999999999999,1.0,1.0,0.9915309115275228,1,1,1.0,0.9994803955960198,0.9994803955960198,0.9994803955960198,26,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.83984375,0.160156249905,1.3935517537478868,1,0.1301065682931028,0.4088631684464224
0,54,36,0,4,0,5,-1,-1,-1,0.9493199999999999,1.0,1.0,0.9832282953458744,1,1,0.872784961502177,0.9984303836499713,0.9984303836499713,0.9984303836499713,29,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.5224609375,0.477539062385,2.239261521103196,2,0.3998185699870191,0.7453805067637905
0,54,36,0,4,0,5,-1,-1,-1,0.97432,1.0,1.0,0.9952997709148018,1,1,0.9861884753432915,0.9998203750242555,0.9998203750242555,0.9998203750242555,31,0.4,1.6,1.0,1.8,0.0,2.0,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.8740234375,0.125976562415,1.218827944016444,0,0.10176887084787933,0.3623858536597545
0,54,36,0,4,0,5,-1,-1,-1,0.98582,1.0,1.0,0.9931502757325131,1,1,0.9687571127892228,0.9997111642368285,0.9997111642368285,0.9997111642368285,33,0.4,1.6,1.0,1.8,0.0,2.0,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.91015625,0.08984374995,1.0710360693485463,0,0.07487120694926096,0.30323621461000416
0,-1,-1,-1,4,-1,5,10,8,0,0.8316500000000001,0.9955695571751152,0.9977847785875575,0.94949775363808,1,1,1.0,1.0,1.0,1.0,36,0.3,1.2,0.6,0.8,0.4333333333333334,0.7,5,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.361328125,0.63867187485,2.672505750252727,0,0.5109186104707015,0.8936466481035318
0,54,36,0,4,-1,5,-1,-1,-1,0.9618800000000001,1.0,1.0,0.987698239503074,1,1,1.0,0.9992588698278387,0.9992588698278387,0.9992588698278387,39,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.7802734375,0.219726562405,1.555058814616434,2,0.19860505965903275,0.48467577412446733
0,54,36,0,4,-1,5,-1,-1,-1,0.9666,1.0,1.0,0.9960066775234994,1,1,1.0,0.9992154886350402,0.9992154886350402,0.9992154886350402,40,0.4,1.6,1.0,2.2666666666666666,0.0,1.8,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.775390625,0.2246093749,1.5569888226621373,2,0.18108850057210457,0.4890019169193573
0,54,36,0,4,0,5,-1,-1,-1,0.89408,1.0,1.0,0.9787030041079575,1,1,0.8226218323819985,0.9977600689569528,0.9977600689569528,0.9977600689569528,42,0.6,2.4,1.6,2.8,0.8666666666666668,1.4,5,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.669921875,0.330078124885,1.8914155942484254,0,0.2605171518245309,0.6029498072984376
0,54,36,0,4,0,5,-1,-1,-1,0.9810142857142855,1.0,1.0,0.9903059214318305,1,1,0.9478356623107348,0.9993905234395288,0.9993905234395288,0.9993905234395288,10,0.2857142857142857,1.7142857142857142,1.0,2.5238095238095237,0.0,2.2857142857142856,7,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.7841796875,0.215820312415,1.524894664546998,3,0.17986255907446777,0.47857980643973047
0,-1,-1,-1,4,-1,5,10,8,0,0.94186,1.0,1.0,0.9920411468824666,1,1,1.0,0.9990867331464692,0.9990867331464692,0.9990867331464692,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.7509765625,0.24902343739,1.6034327157995047,0,0.20596441667774157,0.5166006999726491
0,54,36,0,4,0,5,-1,-1,-1,0.9801812500000002,1.0,1.0,0.9965097040140948,1,1,0.9811508520208536,0.9998838875255724,0.9998838875255724,0.9998838875255724,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.8515625,0.148437499905,1.3217599948311496,2,0.13040674985286424,0.3932857315444715
0,-1,-1,-1,4,-1,5,10,8,0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,1.0,0.0009765625,0.6409312783029353,0,0.0013810679320049757,0.0010312377050706945
0,-1,-1,-1,4,-1,5,10,8,0,0.9465,0.9973176452248786,0.9986574915725124,0.9760276770720698,1,1,1.0,1.0,1.0,0.9986574915725124,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.810546875,0.189453124925,1.357585446827619,0,0.1754880366908285,0.4467445916242561
0,-1,-1,-1,4,-1,5,10,8,0,0.9474200000000002,0.9991614136605266,0.9995804190102119,0.990896544278596,1,1,1.0,1.0,1.0,0.9995804190102119,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.8037109375,0.19628906243,1.4067296347796723,0,0.16038236704258857,0.4559507116765158
0,-1,-1,-1,4,-1,5,10,8,0,0.9158800000000001,0.996439425683765,0.9982174491499871,0.9464863293600775,1,1,1.0,1.0,1.0,0.9982174491499871,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.658203125,0.341796874875,1.9192564115565844,0,0.27698246163030116,0.614330508075492
0,-1,-1,-1,4,-1,5,10,8,0,0.9483,0.9954699457510012,0.9977302219001152,0.9758055100608879,1,1,1.0,1.0,1.0,0.9976098273371046,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.708984375,0.29101562489,1.818988556792072,0,0.22440972783355032,0.5630651878055132
0,-1,-1,-1,4,-1,5,10,8,0,0.953625,0.9993380868411371,0.9996689332767229,0.9901694472423862,1,1,1.0,1.0,1.0,0.9996689332767229,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.7607421875,0.23925781239,1.6027274680475891,0,0.19589756120840895,0.5055548915633071
0,-1,-1,-1,4,-1,5,10,8,0,0.9405000000000001,0.9921294853750677,0.9960646689208055,0.956016435211356,1,1,1.0,1.0,1.0,0.9960797785217836,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.484375,0.515624999855,2.4897253782910758,5,0.41486324399753255,0.7805512324803798
0,54,36,0,4,0,5,-1,-1,-1,0.9750222222222225,1.0,1.0,0.9919042079657124,1,1,0.9437309828942176,0.9995426622425977,0.9995426622425977,0.9995426622425977,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.841796875,0.158203124935,1.3177843609919604,2,0.15747808393761992,0.40852314031908527
0,54,36,0,4,0,5,-1,-1,-1,0.9693740740740737,1.0,1.0,0.9943698757559997,1,1,0.9818246149702419,0.9998042390090599,0.9998042390090599,0.9998042390090599,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.736328125,0.26367187489,1.7577167378069274,2,0.21152893790655455,0.5327354741526653
0,54,36,0,4,0,5,-1,-1,-1,0.9696148148148146,1.0,1.0,0.9905215054671948,1,1,0.9732593836584447,0.9995827882190823,0.9995827882190823,0.9995827882190823,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.7548828125,0.2451171874,1.6260948030585722,2,0.1932409675206083,0.5135321060189919
0,54,36,0,4,0,5,-1,-1,-1,0.9610814814814814,1.0,1.0,0.986032855011679,1,1,0.9641410123935544,0.9995807905842661,0.9995807905842661,0.9995807905842661,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.8544921875,0.14550781244,1.2694365488333144,2,0.11655918800597953,0.38924390830233485
0,54,36,0,4,0,5,-1,-1,-1,0.955177777777778,1.0,1.0,0.9762510894616516,1,1,0.8874855093297573,0.9972079568837919,0.9972079568837919,0.9972079568837919,38,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.3212890625,0.67871093735,2.8136984826689297,2,0.5285720648320348,0.9316389772777092
0,-1,-1,-1,4,-1,5,10,8,0,0.8731785714285714,0.996514591426857,0.9982558893904038,0.8196572178542579,1,1,1.0,1.0,1.0,0.9982558893904038,9,0.07936507936507936,2.142857142857143,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,28,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.5478515625,0.452148437375,2.1877767090705715,0,0.3775674034606219,0.7221154499146951
0,-1,-1,-1,4,-1,5,10,8,0,0.8555188679245285,0.9960435527728214,0.9980167376396638,0.907673101699455,1,1,1.0,1.0,1.0,0.9980167376396638,30,0.0420899854862119,2.188679245283019,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,53,12,5,14,5,2.6390573296152584,0.37142857142857144,4,0.8496990484098719,3.258096538021482,22,0.15769147207285406,0.45703125,0.54296874986,2.3758043854561035,0,0.42234041889511353,0.8110291125525425
0,54,36,0,4,0,5,-1,-1,-1,0.9565830769230769,1.0,1.0,0.8120878381313554,1,1,0.9754085618088066,0.9998105609797437,0.9998105609797437,0.9998105609797437,20,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,40,5,70,5,4.248495242049359,0.28,4,1.1715866308966918,4.584967478670572,94,0.15769147207285406,0.1748046875,0.82519531237,2.4649070486281546,0,0.6773543377799224,1.080455140717017
0,-1,-1,-1,5,-1,10,0,20,1,0.94186,1.0,1.0,0.9920411468824666,1,1,1.0,0.9990867331464692,0.9990867331464692,0.9990867331464692,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,9,10,12,10,2.4849066497880004,0.25833333333333336,5,0.47874917427820457,3.4339872044851463,26,0.3044522437723423,0.287109375,0.712890624535,3.1457776630330914,11,0.7293320241164223,0.963487548568974
0,41,20,0,5,0,10,-1,-1,-1,0.9801812500000002,1.0,1.0,0.9965097040140948,1,1,0.9811508520208536,0.9998838875255724,0.9998838875255724,0.9998838875255724,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,13,10,42,10,3.7376696182833684,0.16904761904761906,5,0.6040254711277414,4.2626798770413155,66,0.3044522437723423,0.548828125,0.45117187465499997,2.1969428973704446,14,0.4633086686824758,0.719939934503476
0,-1,-1,-1,5,-1,10,0,20,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,32,0.09166666666666666,1.375,0.16666666666666666,0.4166666666666667,0.0,0.22083333333333333,16,9,10,12,10,2.4849066497880004,0.25833333333333336,5,0.47874917427820457,3.4339872044851463,26,0.3044522437723423,1.0,0.0,-1.0000004999175666e-06,17,0.0,0.0
0,-1,-1,-1,5,-1,10,0,20,1,0.9465,0.9973176452248786,0.9986574915725124,0.9760276770720698,1,1,1.0,1.0,1.0,0.9986574915725124,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,9,10,12,10,2.4849066497880004,0.25833333333333336,5,0.47874917427820457,3.4339872044851463,26,0.3044522437723423,0.2841796875,0.71582031186,3.427553713146503,10,0.7282079297330626,0.9663236447791669
0,-1,-1,-1,5,-1,10,0,20,1,0.9474200000000002,0.9991614136605266,0.9995804190102119,0.990896544278596,1,1,1.0,1.0,1.0,0.9995804190102119,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,9,10,12,10,2.4849066497880004,0.25833333333333336,5,0.47874917427820457,3.4339872044851463,26,0.3044522437723423,0.2802734375,0.719726561935,3.278310496326037,8,0.7378522645767741,0.9701227078946789
0,-1,-1,-1,5,-1,10,0,20,1,0.9158800000000001,0.996439425683765,0.9982174491499871,0.9464863293600775,1,1,1.0,1.0,1.0,0.9982174491499871,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,9,10,12,10,2.4849066497880004,0.25833333333333336,5,0.47874917427820457,3.4339872044851463,26,0.3044522437723423,0.1279296875,0.8720703114499999,4.392925224229827,9,0.880263708646393,1.1333945563936516
0,-1,-1,-1,5,-1,10,0,20,1,0.9483,0.9954699457510012,0.9977302219001152,0.9758055100608879,1,1,1.0,1.0,1.0,0.9976098273371046,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,9,10,12,10,2.4849066497880004,0.25833333333333336,5,0.47874917427820457,3.4339872044851463,26,0.3044522437723423,0.15234375,0.8476562490099999,4.1625417721282965,16,0.8591097335525912,1.1042229633421028
0,-1,-1,-1,5,-1,10,0,20,1,0.953625,0.9993380868411371,0.9996689332767229,0.9901694472423862,1,1,1.0,1.0,1.0,0.9996689332767229,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,9,10,12,10,2.4849066497880004,0.25833333333333336,5,0.47874917427820457,3.4339872044851463,26,0.3044522437723423,0.3935546875,0.60644531193,3.0046321953147594,10,0.6181046636549603,0.8632954564604985
0,-1,-1,-1,5,-1,10,0,20,1,0.9405000000000001,0.9921294853750677,0.9960646689208055,0.956016435211356,1,1,1.0,1.0,1.0,0.9960797785217836,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,9,10,12,10,2.4849066497880004,0.25833333333333336,5,0.47874917427820457,3.4339872044851463,26,0.3044522437723423,0.20703125,0.792968749385,3.525287634162665,9,0.8108680180727094,1.0440007423967097
0,41,20,0,5,0,10,-1,-1,-1,0.9750222222222225,1.0,1.0,0.9919042079657124,1,1,0.9437309828942176,0.9995426622425977,0.9995426622425977,0.9995426622425977,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,13,10,42,10,3.7376696182833684,0.16904761904761906,5,0.6040254711277414,4.2626798770413155,66,0.3044522437723423,0.4326171875,0.567382812085,2.6057845114136566,14,0.5855874605375763,0.8273412635346731
0,41,20,0,5,0,10,-1,-1,-1,0.9693740740740737,1.0,1.0,0.9943698757559997,1,1,0.9818246149702419,0.9998042390090599,0.9998042390090599,0.9998042390090599,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,13,10,42,10,3.7376696182833684,0.16904761904761906,5,0.6040254711277414,4.2626798770413155,66,0.3044522437723423,0.4013671875,0.598632811885,3.0560973304625034,14,0.6079319226049961,0.856087038586395
0,41,20,0,5,0,10,-1,-1,-1,0.9696148148148146,1.0,1.0,0.9905215054671948,1,1,0.9732593836584447,0.9995827882190823,0.9995827882190823,0.9995827882190823,27,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,13,10,42,10,3.7376696182833684,0.16904761904761906,5,0.6040254711277414,4.2626798770413155,66,0.3044522437723423,0.6142578125,0.38574218714499997,2.015792081827756,17,0.39484295003517594,0.6576328067083627
0,41,20,0,5,0,10,-1,-1,-1,0.9610814814814814,1.0,1.0,0.986032855011679,1,1,0.9641410123935544,0.9995807905842661,0.9995807905842661,0.9995807905842661,35,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,13,10,42,10,3.7376696182833684,0.16904761904761906,5,0.6040254711277414,4.2626798770413155,66,0.3044522437723423,0.48046875,0.51953124962,2.4743998900086392,16,0.5329383500009346,0.7833592252930263
0,41,20,0,5,0,10,-1,-1,-1,0.955177777777778,1.0,1.0,0.9762510894616516,1,1,0.8874855093297573,0.9972079568837919,0.9972079568837919,0.9972079568837919,38,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,13,10,42,10,3.7376696182833684,0.16904761904761906,5,0.6040254711277414,4.2626798770413155,66,0.3044522437723423,0.103515625,0.8964843740949999,4.324994962680742,17,0.905742634770526,1.1646699526112332
0,-1,-1,-1,5,-1,10,0,20,1,0.8731785714285714,0.996514591426857,0.9982558893904038,0.8196572178542579,1,1,1.0,1.0,1.0,0.9982558893904038,9,0.07936507936507936,2.142857142857143,2.015873015873016,2.2142857142857144,0.0,5.023809523809524,28,9,10,12,10,2.4849066497880004,0.25833333333333336,5,0.47874917427820457,3.4339872044851463,26,0.3044522437723423,0.0478515625,0.9521484361199999,4.8214049839911635,13,0.9604768967141174,1.2499653313296815
0,-1,-1,-1,5,-1,10,0,20,1,0.8555188679245285,0.9960435527728214,0.9980167376396638,0.907673101699455,1,1,1.0,1.0,1.0,0.9980167376396638,30,0.0420899854862119,2.188679245283019,1.9404934687953557,2.3459119496855347,0.0,7.3918722786647315,53,9,10,12,10,2.4849066497880004,0.25833333333333336,5,0.47874917427820457,3.4339872044851463,26,0.3044522437723423,0.037109375,0.9628906233999999,5.302652404970279,14,0.9664002500724618,1.2706785434403938
0,41,20,0,5,0,10,-1,-1,-1,0.9565830769230769,1.0,1.0,0.8120878381313554,1,1,0.9754085618088066,0.9998105609797437,0.9998105609797437,0.9998105609797437,20,0.03461538461538462,2.2153846153846155,1.9826923076923078,2.3743589743589744,0.0,7.892307692307693,65,13,10,42,10,3.7376696182833684,0.16904761904761906,5,0.6040254711277414,4.2626798770413155,66,0.3044522437723423,0.435546875,0.56445312453,2.774753154597003,17,0.5773425606706626,0.8246472400288841
0,21,3,0,19,0,6,-1,-1,-1,0.9810142857142855,1.0,1.0,0.9903059214318305,1,1,0.9478356623107348,0.9993905234395288,0.9993905234395288,0.9993905234395288,10,0.2857142857142857,1.7142857142857142,1.0,2.5238095238095237,0.0,2.2857142857142856,7,28,6,32,6,3.4657359027997265,0.3229166666666667,19,0.876249228671297,4.127134385045092,43,0.6658563186897755,0.8447265625,0.16406249981999999,2.704042083780804,11,0.08164669906722634,0.41014580605827283
0,-1,-1,-1,19,-1,6,0,3,15,0.94186,1.0,1.0,0.9920411468824666,1,1,1.0,0.9990867331464692,0.9990867331464692,0.9990867331464692,22,0.0989010989010989,1.2857142857142858,0.17032967032967034,0.35714285714285715,0.0,0.2032967032967033,14,26,6,26,6,3.258096538021482,0.358974358974359,19,0.8416426678749228,4.02535169073515,37,0.6658563186897755,0.662109375,0.33789062476,3.204734090072605,16,0.14959586057786245,0.6221033521699528
0,21,3,0,19,0,6,-1,-1,-1,0.9801812500000002,1.0,1.0,0.9965097040140948,1,1,0.9811508520208536,0.9998838875255724,0.9998838875255724,0.9998838875255724,12,0.13333333333333333,2.0,1.55,2.4166666666666665,0.0,3.683333333333333,16,28,6,32,6,3.4657359027997265,0.3229166666666667,19,0.876249228671297,4.127134385045092,43,0.6658563186897755,0.80078125,0.21972656230499998,2.8006222845790494,14,0.10564944010847561,0.4718817012928098
0,-1,-1,-1,19,-1,6,0,3,15,0.9465,0.9973176452248786,0.9986574915725124,0.9760276770720698,1,1,1.0,1.0,1.0,0.9986574915725124,0,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,26,6,26,6,3.258096538021482,0.358974358974359,19,0.8416426678749228,4.02535169073515,37,0.6658563186897755,0.689453125,0.3105468748,3.0343598067553867,15,0.14349820846837363,0.5892807977986868
0,-1,-1,-1,19,-1,6,0,3,15,0.9474200000000002,0.9991614136605266,0.9995804190102119,0.990896544278596,1,1,1.0,1.0,1.0,0.9995804190102119,4,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,26,6,26,6,3.258096538021482,0.358974358974359,19,0.8416426678749228,4.02535169073515,37,0.6658563186897755,0.7978515625,0.20214843732999999,2.8054188038165555,15,0.0985021953616985,0.4708343510592983
0,-1,-1,-1,19,-1,6,0,3,15,0.9158800000000001,0.996439425683765,0.9982174491499871,0.9464863293600775,1,1,1.0,1.0,1.0,0.9982174491499871,15,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,26,6,26,6,3.258096538021482,0.358974358974359,19,0.8416426678749228,4.02535169073515,37,0.6658563186897755,0.7470703125,0.288085937285,2.9619318426756753,13,0.1291575438660845,0.5363424841099811
0,-1,-1,-1,19,-1,6,0,3,15,0.9483,0.9954699457510012,0.9977302219001152,0.9758055100608879,1,1,1.0,1.0,1.0,0.9976098273371046,28,0.12105263157894737,2.3,2.0789473684210527,2.4,0.0,3.5473684210526315,20,26,6,26,6,3.258096538021482,0.358974358974359,19,0.8416426678749228,4.02535169073515,37,0.6658563186897755,0.6767578125,0.32812499977,3.147145920318053,12,0.14768389082681327,0.6084981080887522
0,-1,-1,-1,19,-1,6,0,3,15,0.953625,0.9993380868411371,0.9996689332767229,0.9901694472423862,1,1,1.0,1.0,1.0,0.9996689332767229,34,0.12105263157894737,2.3,1.7105263157894737,2.6333333333333333,0.0,3.4842105263157896,20,26,6,26,6,3.258096538021482,0.358974358974359,19,0.8416426678749228,4.02535169073515,37,0.6658563186897755,0.63671875,0.363281249755,3.2694902640557615,13,0.1545500790082144,0.644658564006427
0,-1,-1,-1,19,-1,6,0,3,15,0.9405000000000001,0.9921294853750677,0.9960646689208055,0.956016435211356,1,1,1.0,1.0,1.0,0.9960797785217836,37,0.18421052631578946,3.5,2.1157894736842104,4.219166666666666,0.43999999999999995,2.526315789473684,20,26,6,26,6,3.258096538021482,0.358974358974359,19,0.8416426678749228,4.02535169073515,37,0.6658563186897755,0.669921875,0.330078124765,3.166023481929861,15,0.1459037973605168,0.6117056876196375
0,21,3,0,19,0,6,-1,-1,-1,0.9750222222222225,1.0,1.0,0.9919042079657124,1,1,0.9437309828942176,0.9995426622425977,0.9995426622425977,0.9995426622425977,23,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,28,6,32,6,3.4657359027997265,0.3229166666666667,19,0.876249228671297,4.127134385045092,43,0.6658563186897755,0.912109375,0.126953124865,2.4524688880932635,16,0.0760089403098823,0.315131379024537
0,21,3,0,19,0,6,-1,-1,-1,0.9693740740740737,1.0,1.0,0.9943698757559997,1,1,0.9818246149702419,0.9998042390090599,0.9998042390090599,0.9998042390090599,24,0.07977207977207977,2.074074074074074,1.601139601139601,2.4814814814814814,0.0,4.951566951566951,27,28,6,32,6,3.4657359027997265,0.3229166666666667,19,0.876249228671297,4.127134385045092,43,0.6658563186897755,0.65234375,0.34765624975,3.2409346438176425,16,0.14394942007497594,0.6234064570673647
