id,rz,sx,x,cx,reset,measure,u1,u3,u2,AvgDegree,NumQubit,PST,TVD,Entropy,Swaps
0,46,8,0,20,0,5,-1,-1,-1,3.2,5,0.8310546875,0.2382812499,2.7379030793463173,9
0,46,8,0,20,-1,5,-1,-1,-1,3.2,5,0.8857421875,0.178710937425,2.5565002042315172,8
0,46,8,0,20,0,5,-1,-1,-1,3.2,5,0.6123046875,0.449218749895,3.1881986786888694,7
0,46,8,0,20,0,5,-1,-1,-1,3.2,5,0.8349609375,0.2031249999,2.702786681046937,9
0,46,8,0,20,0,5,-1,-1,-1,3.2,5,0.9130859375,0.10742187490999999,2.4720363725933763,9
0,-1,-1,-1,20,-1,5,30,0,8,2.4,5,0.4951171875,0.565429687395,3.370727965072208,7
0,46,8,0,20,-1,5,-1,-1,-1,3.2,5,0.8212890625,0.2128906249,2.7636063603341228,7
0,46,8,0,20,-1,5,-1,-1,-1,3.2,5,0.8330078125,0.207031249895,2.731825836981386,8
0,46,8,0,20,0,5,-1,-1,-1,4.8,5,0.6201171875,0.401367187395,2.845056764920518,6
0,46,8,0,20,0,5,-1,-1,-1,3.4285714285714284,7,0.814453125,0.230468749895,2.7745023184955513,10
0,46,8,0,20,0,5,-1,-1,-1,3.4285714285714284,7,0.8203125,0.2275390624,2.7491552291335775,7
0,46,8,0,20,0,5,-1,-1,-1,3.4285714285714284,7,0.8857421875,0.137695312405,2.5595918294388627,9
0,46,8,0,20,0,5,-1,-1,-1,3.4285714285714284,7,0.8466796875,0.2050781249,2.722746429342858,11
0,-1,-1,-1,20,-1,5,30,0,8,2.5714285714285716,14,0.7021484375,0.317382812395,2.914311598042516,9
0,46,8,0,20,0,5,-1,-1,-1,4.0,16,0.8095703125,0.214843749895,2.76463947182762,9
0,-1,-1,-1,20,-1,5,30,0,8,2.75,16,1.0,0.0390625,2.1141150378999347,8
0,-1,-1,-1,20,-1,5,30,0,8,4.6,20,0.4990234375,0.549804687395,3.3399734393629976,9
0,-1,-1,-1,20,-1,5,30,0,8,4.6,20,0.7919921875,0.2470703124,2.793950177466687,9
0,-1,-1,-1,20,-1,5,30,0,8,4.6,20,0.69140625,0.3896484374,3.0359614956288246,9
0,-1,-1,-1,20,-1,5,30,0,8,4.6,20,0.7216796875,0.326171874895,2.9556385596911365,9
0,-1,-1,-1,20,-1,5,30,0,8,4.6,20,0.7060546875,0.340820312395,2.9841508105007613,9
0,-1,-1,-1,20,-1,5,30,0,8,7.0,20,0.646484375,0.404296874895,3.082824498364441,14
0,46,8,0,20,0,5,-1,-1,-1,4.148148148148148,27,0.806640625,0.249999999895,2.832029994949923,9
0,46,8,0,20,0,5,-1,-1,-1,4.148148148148148,27,0.8779296875,0.174804687415,2.597852720471399,8
0,46,8,0,20,0,5,-1,-1,-1,4.148148148148148,27,0.8759765625,0.169921874915,2.5923893677435106,9
0,46,8,0,20,0,5,-1,-1,-1,4.148148148148148,27,0.8701171875,0.178710937425,2.584793948046757,8
0,46,8,0,20,0,5,-1,-1,-1,4.148148148148148,27,0.7509765625,0.320312499895,2.963979105429541,9
0,46,8,0,20,0,5,-1,-1,-1,4.148148148148148,27,0.6171875,0.409179687395,3.0931980081828447,8
0,46,8,0,20,0,5,-1,-1,-1,4.148148148148148,27,0.869140625,0.182617187415,2.5947363471929763,9
0,46,8,0,20,0,5,-1,-1,-1,4.148148148148148,27,0.61328125,0.435546874895,2.8477153124882895,9
0,-1,-1,-1,20,-1,5,30,0,8,4.285714285714286,28,0.6044921875,0.435546874895,3.2033967361706384,9
0,-1,-1,-1,20,-1,5,30,0,8,4.377358490566038,53,0.501953125,0.542968749895,3.326215707204107,9
0,46,8,0,20,0,5,-1,-1,-1,4.430769230769231,65,0.828125,0.2070312499,2.7334668956360813,9
0,46,8,0,20,0,5,-1,-1,-1,4.430769230769231,65,0.3828125,0.658203124895,3.4357058947054893,9
0,46,8,0,20,0,5,-1,-1,-1,4.47244094488189,127,0.708984375,0.309570312395,2.9646049946327837,9
0,-1,-1,-1,24,-1,9,0,57,0,2.5714285714285716,14,0.775390625,0.37499999914499993,5.501770149913256,7
0,171,114,0,24,0,9,-1,-1,-1,4.0,16,0.8603515625,0.30664062432999994,5.230832756871792,17
0,-1,-1,-1,24,-1,9,0,57,0,2.75,16,0.9248046875,0.27148437435999995,4.850614455885344,9
0,-1,-1,-1,24,-1,9,0,57,0,4.6,20,0.78125,0.38085937424999994,5.409725258926555,31
0,-1,-1,-1,24,-1,9,0,57,0,4.6,20,0.81640625,0.32421874922999994,5.330362699178479,25
0,-1,-1,-1,24,-1,9,0,57,0,4.6,20,0.7470703125,0.4453124990949999,5.580346501325151,8
0,-1,-1,-1,24,-1,9,0,57,0,4.6,20,0.78125,0.4033203115599999,5.443918156036789,8
0,-1,-1,-1,24,-1,9,0,57,0,4.6,20,0.8076171875,0.33886718671499994,5.381773784861177,23
0,-1,-1,-1,24,-1,9,0,57,0,7.0,20,0.7216796875,0.4404296864699999,5.53816182445051,21
0,171,114,0,24,0,9,-1,-1,-1,4.148148148148148,27,0.8740234375,0.29785156185999995,5.090838482491763,17
0,171,114,0,24,0,9,-1,-1,-1,4.148148148148148,27,0.85546875,0.30175781182499994,5.1539807806033435,20
0,171,114,0,24,0,9,-1,-1,-1,4.148148148148148,27,0.8056640625,0.32226562420499993,5.253722565852923,12
0,171,114,0,24,0,9,-1,-1,-1,4.148148148148148,27,0.810546875,0.33789062418999993,5.261341884578525,12
0,171,114,0,24,0,9,-1,-1,-1,4.148148148148148,27,0.8642578125,0.28906249926999994,5.151955628423918,14
0,171,114,0,24,0,9,-1,-1,-1,4.148148148148148,27,0.849609375,0.32617187432499994,5.222805280955432,16
0,171,114,0,24,0,9,-1,-1,-1,4.148148148148148,27,0.822265625,0.32812499927999994,5.288753111720354,16
0,171,114,0,24,0,9,-1,-1,-1,4.148148148148148,27,0.6396484375,0.5039062488999999,5.731826005530055,17
0,-1,-1,-1,24,-1,9,0,57,0,4.285714285714286,28,0.76953125,0.43261718662999993,5.341053296053773,0
0,-1,-1,-1,24,-1,9,0,57,0,4.377358490566038,53,0.673828125,0.5146484364799999,5.7143116710477475,0
0,171,114,0,24,0,9,-1,-1,-1,4.430769230769231,65,0.8251953125,0.35546874920499993,5.3082102332325105,9
0,171,114,0,24,0,9,-1,-1,-1,4.430769230769231,65,0.6318359375,0.5566406239049999,5.687034933186893,9
0,171,114,0,24,0,9,-1,-1,-1,4.47244094488189,127,0.798828125,0.35058593663499993,5.328033703203468,29
0,65,32,0,14,0,15,-1,-1,-1,4.0,16,0.1728515625,0.8271484355399998,4.938574784844882,33
0,-1,-1,-1,14,-1,15,1,0,32,2.75,16,1.0,0.0,-1.0000004999175666e-06,15
0,-1,-1,-1,14,-1,15,1,0,32,4.6,20,0.041015625,0.9589843719149997,6.0453441178110605,22
0,-1,-1,-1,14,-1,15,1,0,32,4.6,20,0.1171875,0.8828124977399998,5.309595061334492,25
0,-1,-1,-1,14,-1,15,1,0,32,4.6,20,0.005859375,0.9941406206549996,6.69609845755537,33
0,-1,-1,-1,14,-1,15,1,0,32,4.6,20,0.0185546875,0.9814453091099997,6.2450890112141275,42
0,-1,-1,-1,14,-1,15,1,0,32,4.6,20,0.115234375,0.8847656223949998,5.508175862771479,24
0,-1,-1,-1,14,-1,15,1,0,32,7.0,20,0.0361328125,0.9638671843049997,6.114996939696163,31
0,65,32,0,14,0,15,-1,-1,-1,4.148148148148148,27,0.1513671875,0.8486328102899998,5.144368292421696,32
0,65,32,0,14,0,15,-1,-1,-1,4.148148148148148,27,0.2275390625,0.7724609357749999,4.579202519130146,42
0,65,32,0,14,0,15,-1,-1,-1,4.148148148148148,27,0.1689453125,0.8310546857749999,4.660918425167459,37
0,65,32,0,14,0,15,-1,-1,-1,4.148148148148148,27,0.181640625,0.8183593730699998,4.819820434281751,31
0,65,32,0,14,0,15,-1,-1,-1,4.148148148148148,27,0.1708984375,0.8291015605449998,4.920286759668612,32
0,65,32,0,14,0,15,-1,-1,-1,4.148148148148148,27,0.076171875,0.9238281221649998,5.764507525926293,39
0,65,32,0,14,0,15,-1,-1,-1,4.148148148148148,27,0.158203125,0.8417968729749998,4.973778025613632,33
0,65,32,0,14,0,15,-1,-1,-1,4.148148148148148,27,0.0009765625,0.9990234328099996,6.80346589099164,31
0,-1,-1,-1,14,-1,15,1,0,32,4.285714285714286,28,0.0078125,0.9921874956099996,6.697003207308911,44
0,-1,-1,-1,14,-1,15,1,0,32,4.377358490566038,53,0.0,0.9999999950549996,6.8880590418356515,35
0,65,32,0,14,0,15,-1,-1,-1,4.430769230769231,65,0.1015625,0.8984374973499998,5.58852927506081,34
0,65,32,0,14,0,15,-1,-1,-1,4.430769230769231,65,0.0,0.9999999950799996,6.880746210140158,34
0,65,32,0,14,0,15,-1,-1,-1,4.47244094488189,127,0.109375,0.8906249976999998,5.376633957373263,36
0,26,4,2,12,0,4,-1,-1,-1,3.2,5,1.0,0.0693359375,2.766969052118758,5
0,26,4,2,12,0,4,-1,-1,-1,3.2,5,1.0,0.1044921875,2.7496025127127086,3
0,26,4,2,12,0,4,-1,-1,-1,3.2,5,1.0,0.0869140625,2.7632326211602933,5
0,-1,-1,-1,12,-1,4,18,2,4,3.2,5,1.0,0.0869140625,2.7590171560895715,3
0,-1,-1,-1,12,-1,4,18,2,4,3.2,5,1.0,0.0830078125,2.7632858668097704,3
0,26,4,2,12,0,4,-1,-1,-1,3.2,5,1.0,0.0810546875,2.759708414368959,2
0,-1,-1,-1,12,-1,4,18,2,4,3.2,5,1.0,0.0859375,2.752040235502733,4
0,26,4,2,12,0,4,-1,-1,-1,3.2,5,1.0,0.078125,2.762137218995975,6
0,26,4,2,12,-1,4,-1,-1,-1,3.2,5,1.0,0.0673828125,2.7652055123651897,3
0,26,4,2,12,0,4,-1,-1,-1,3.2,5,1.0,0.09375,2.758485023698025,4
0,26,4,2,12,0,4,-1,-1,-1,3.2,5,1.0,0.0927734375,2.758437131304893,5
0,26,4,2,12,0,4,-1,-1,-1,3.2,5,1.0,0.09765625,2.754476308614831,6
0,-1,-1,-1,12,-1,4,18,2,4,2.4,5,1.0,0.0703125,2.7692147731025463,5
0,26,4,2,12,-1,4,-1,-1,-1,3.2,5,1.0,0.0546875,2.7672086353762784,5
0,26,4,2,12,-1,4,-1,-1,-1,3.2,5,1.0,0.0888671875,2.763436288263996,3
0,26,4,2,12,0,4,-1,-1,-1,4.8,5,1.0,0.068359375,2.7620263169303323,3
0,26,4,2,12,0,4,-1,-1,-1,3.4285714285714284,7,1.0,0.09765625,2.7608551430926878,3
0,26,4,2,12,0,4,-1,-1,-1,3.4285714285714284,7,1.0,0.060546875,2.7645400451982907,2
0,26,4,2,12,0,4,-1,-1,-1,3.4285714285714284,7,1.0,0.06640625,2.7681467538601603,2
0,26,4,2,12,0,4,-1,-1,-1,3.4285714285714284,7,1.0,0.0947265625,2.755116363883522,3
0,-1,-1,-1,12,-1,4,18,2,4,2.5714285714285716,14,1.0,0.138671875,2.741488467923735,5
0,26,4,2,12,0,4,-1,-1,-1,4.0,16,1.0,0.0634765625,2.765995531796152,5
0,-1,-1,-1,12,-1,4,18,2,4,2.75,16,1.0,0.052734375,2.769766688391538,6
0,-1,-1,-1,12,-1,4,18,2,4,4.6,20,1.0,0.1044921875,2.7545295260536653,6
0,-1,-1,-1,12,-1,4,18,2,4,4.6,20,1.0,0.0751953125,2.753847531612017,5
0,-1,-1,-1,12,-1,4,18,2,4,4.6,20,1.0,0.0625,2.7631214498779193,5
0,-1,-1,-1,12,-1,4,18,2,4,4.6,20,1.0,0.0859375,2.7584834557829567,5
0,-1,-1,-1,12,-1,4,18,2,4,4.6,20,1.0,0.0849609375,2.7557799454944294,5
0,-1,-1,-1,12,-1,4,18,2,4,7.0,20,1.0,0.125,2.743028736766388,8
0,26,4,2,12,0,4,-1,-1,-1,4.148148148148148,27,1.0,0.1083984375,2.763816553022876,5
0,26,4,2,12,0,4,-1,-1,-1,4.148148148148148,27,1.0,0.05859375,2.763973294360806,5
0,26,4,2,12,0,4,-1,-1,-1,4.148148148148148,27,1.0,0.0830078125,2.766828189331565,5
0,26,4,2,12,0,4,-1,-1,-1,4.148148148148148,27,1.0,0.0751953125,2.760782233100868,5
0,26,4,2,12,0,4,-1,-1,-1,4.148148148148148,27,1.0,0.076171875,2.760452320972194,5
0,26,4,2,12,0,4,-1,-1,-1,4.148148148148148,27,1.0,0.07421875,2.7619263125278555,5
0,26,4,2,12,0,4,-1,-1,-1,4.148148148148148,27,1.0,0.0771484375,2.757072023768003,5
0,26,4,2,12,0,4,-1,-1,-1,4.148148148148148,27,1.0,0.234375,2.6232620152821737,5
0,-1,-1,-1,12,-1,4,18,2,4,4.285714285714286,28,1.0,0.064453125,2.7656777354738935,5
0,-1,-1,-1,12,-1,4,18,2,4,4.377358490566038,53,1.0,0.130859375,2.7406048586649154,5
0,26,4,2,12,0,4,-1,-1,-1,4.430769230769231,65,1.0,0.0810546875,2.7599830083897583,5
0,26,4,2,12,0,4,-1,-1,-1,4.430769230769231,65,1.0,0.0791015625,2.7606786731651822,6
0,26,4,2,12,0,4,-1,-1,-1,4.47244094488189,127,1.0,0.0751953125,2.7588023324282895,5
15,30,15,0,8,0,5,-1,-1,-1,3.2,5,0.8544921875,0.29296874991,2.5407589802002843,5
15,30,15,0,8,0,5,-1,-1,-1,3.2,5,0.8662109375,0.219726562405,2.264634075722412,4
15,30,15,0,8,0,5,-1,-1,-1,3.2,5,0.68359375,0.45312499989,2.9100642354808928,5
15,-1,-1,-1,8,-1,5,5,5,5,3.2,5,0.791015625,0.283203124895,2.507017131466974,4
15,-1,-1,-1,8,-1,5,5,5,5,3.2,5,0.7939453125,0.28906249989,2.507173996891603,4
15,30,15,0,8,0,5,-1,-1,-1,3.2,5,0.89453125,0.19726562491,2.183721734767977,4
15,-1,-1,-1,8,-1,5,5,5,5,3.2,5,0.7802734375,0.32031249989,2.5481309940878782,3
15,30,15,0,8,0,5,-1,-1,-1,3.2,5,0.7822265625,0.358398437405,2.6223115905977865,4
15,30,15,0,8,-1,5,-1,-1,-1,3.2,5,0.916015625,0.17968749992,2.135957719966673,3
15,30,15,0,8,0,5,-1,-1,-1,3.2,5,0.6904296875,0.43066406239,2.80449378943074,3
15,30,15,0,8,0,5,-1,-1,-1,3.2,5,0.8828125,0.18261718742,2.1757718526900365,4
15,30,15,0,8,0,5,-1,-1,-1,3.2,5,0.9150390625,0.14062499991,1.9894400806604255,5
15,-1,-1,-1,8,-1,5,5,5,5,2.4,5,0.701171875,0.58300781242,3.085372040832774,2
15,30,15,0,8,-1,5,-1,-1,-1,3.2,5,0.8212890625,0.294921874895,2.5173855478997726,3
15,30,15,0,8,-1,5,-1,-1,-1,3.2,5,0.87109375,0.215820312385,2.2444999397602685,4
15,30,15,0,8,0,5,-1,-1,-1,4.8,5,0.578125,0.48339843739,2.6283292410177053,1
15,30,15,0,8,0,5,-1,-1,-1,3.4285714285714284,7,0.859375,0.203124999895,2.2392607720477584,4
15,30,15,0,8,0,5,-1,-1,-1,3.4285714285714284,7,0.845703125,0.216796874915,2.2945423851351925,6
15,30,15,0,8,0,5,-1,-1,-1,3.4285714285714284,7,0.9189453125,0.12402343739999999,1.9978774339671892,4
15,30,15,0,8,0,5,-1,-1,-1,3.4285714285714284,7,0.9052734375,0.16015624992,2.077532519846033,7
15,-1,-1,-1,8,-1,5,5,5,5,2.5714285714285716,14,0.794921875,0.365234374915,2.6958443644661703,3
15,30,15,0,8,0,5,-1,-1,-1,4.0,16,0.86328125,0.178710937405,2.1671830751949157,3
15,-1,-1,-1,8,-1,5,5,5,5,2.75,16,0.9921875,0.015624999959999998,1.461956911423624,5
15,-1,-1,-1,8,-1,5,5,5,5,4.6,20,0.7763671875,0.371093749915,2.6781039387759207,5
15,-1,-1,-1,8,-1,5,5,5,5,4.6,20,0.890625,0.244140624925,2.3578678553371053,5
15,-1,-1,-1,8,-1,5,5,5,5,4.6,20,0.712890625,0.393554687395,2.757511122853468,4
15,-1,-1,-1,8,-1,5,5,5,5,4.6,20,0.77734375,0.3486328124,2.6719548714021055,5
15,-1,-1,-1,8,-1,5,5,5,5,4.6,20,0.8291015625,0.26953124991,2.4585752993705725,5
15,-1,-1,-1,8,-1,5,5,5,5,7.0,20,0.8193359375,0.325195312405,2.5744064317003903,5
15,30,15,0,8,0,5,-1,-1,-1,4.148148148148148,27,0.955078125,0.124999999925,2.0326375417200846,3
15,30,15,0,8,0,5,-1,-1,-1,4.148148148148148,27,0.923828125,0.12207031244,1.9604909829467634,5
15,30,15,0,8,0,5,-1,-1,-1,4.148148148148148,27,0.892578125,0.144531249895,2.06756792652763,4
15,30,15,0,8,0,5,-1,-1,-1,4.148148148148148,27,0.9423828125,0.113281249935,1.9590622565149531,3
15,30,15,0,8,0,5,-1,-1,-1,4.148148148148148,27,0.9208984375,0.142578124935,2.0266297322991798,4
15,30,15,0,8,0,5,-1,-1,-1,4.148148148148148,27,0.8876953125,0.17089843742,2.156169352540265,5
15,30,15,0,8,0,5,-1,-1,-1,4.148148148148148,27,0.8837890625,0.156249999905,2.046270084027022,5
15,30,15,0,8,0,5,-1,-1,-1,4.148148148148148,27,0.666015625,0.54296874991,3.055302641953375,3
15,-1,-1,-1,8,-1,5,5,5,5,4.285714285714286,28,0.572265625,0.54296874989,3.0795122291639303,3
15,-1,-1,-1,8,-1,5,5,5,5,4.377358490566038,53,0.6875,0.58398437491,3.133148648162489,3
15,30,15,0,8,0,5,-1,-1,-1,4.430769230769231,65,0.8564453125,0.173828124885,2.1618299148539646,5
15,30,15,0,8,0,5,-1,-1,-1,4.430769230769231,65,0.8681640625,0.17187499991,2.151262625990731,4
15,30,15,0,8,0,5,-1,-1,-1,4.47244094488189,127,0.8720703125,0.164062499895,2.1171086158734695,5
